document_id,title,publish_date,session,authors,ctr,category,tags,views,depth,full_reads_percent
6266cebf9a7947a981e86b32he8-5RrbRK6Rj1W6m1QdcQ,"Lamborghini с сыном вице-президента «Ташира» сбила девушку на самокате
                
                                                    

    

    Общество, 20:42",2022-04-25 17:42:32,he8-5RrbRK6Rj1W6m1QdcQ,['6130a7379a79472aeb4546e3'],0.0,5433e5decbb20f277b20eca9,"['567afeb89a79473a5476c29a', '545119a6cbb20f139df5ae76', '546beb6ecbb20f1c802dd11b', '54263165cbb20fc5cc82528e', '60b7a3d39a7947bbb34c54aa', '5592ac879a794719538d2e74']",5834,1.047,30.288
62751aad9a7947810e1621d2_n4q1fp-QKyNw0ZlBKOmHA,ЦБ назвал четыре популярные схемы по хищению денег у граждан,2022-05-06 14:55:13,_n4q1fp-QKyNw0ZlBKOmHA,['5bf2cdb19a7947e0aa3f5fa8'],4.61,5409f11ce063da9c8b588a18,"['54d08ef29a7947c247916dc8', '54b916449a79473afd583a39', '550699529a7947eff8a99d01']",17530,1.058,16.823
61ff304c9a794700e04d84e1lja6kWsiRYCM8mjbCR0gyQ,Ученые назвали Россию в числе стран с местами наибольшего выброса метана,2022-02-06 03:03:22,lja6kWsiRYCM8mjbCR0gyQ,['5e1ddee09a7947609de2f69b'],2.173,5433e5decbb20f277b20eca9,"['56d0045a9a79470a757201b6', '55928cc69a794751dc82fa2f', '557018f89a79472402d9950a']",22417,1.146,27.658
627a1cad9a794728f792fa5d1fJykA4bTbiV3RJ4Enyftw,Минобороны России заявило о выходе сил ЛНР на административную границу,2022-05-10 08:05:19,1fJykA4bTbiV3RJ4Enyftw,[],5.747,5409f11ce063da9c8b588a12,"['5409f1a2e063daa0f408ae94', '5409f198e063daa0f408ae6b', '54dca6d69a794714bd831d1e']",33625,1.074,32.238
6248e84b9a79475df2ead341ev2aypeQQiS0xXeKVa24dA,"Посол в Турции назвал «четким и ясным» ответ на вопрос о статусе Крыма
                
                                                    

    

    Политика, 03:22",2022-04-03 00:22:38,ev2aypeQQiS0xXeKVa24dA,[],0.0,5409f11ce063da9c8b588a12,"['591da3369a7947713fe2fe1b', '5426a035cbb20f7903d4f89f', '5409f1e4e063daa0f408af3b']",28581,1.131,40.425
623def669a794783f867abd9kUudOKVyT_alWeluEc_5oA,"Советник Байдена пояснил его слова о применении химического оружия
                
                                                    

    

    Политика, 21:05",2022-03-25 18:05:43,kUudOKVyT_alWeluEc_5oA,['5bfd1d039a794755995093f8'],0.0,5409f11ce063da9c8b588a12,"['60051bdd9a79470a4b46173f', '546e40e7cbb20f1d52dbaa55', '54cc317b9a79472a3fb95938', '5409f15de063daa0f408ada8']",204373,1.148,36.097
61fefd2e9a7947f559062837n0jIUdzJQUuA0xRC69NLAA,"МИД не счел проблемой сопровождение канцлера ФРГ журналистами DW в Москве
                
                                                    

    

    Политика, 01:42",2022-02-05 22:42:54,n0jIUdzJQUuA0xRC69NLAA,[],0.0,5409f11ce063da9c8b588a12,"['55a8ea1a9a794756c5c3cc66', '556e926a9a794721a7851f18', '5409f1a3e063daa0f408ae98', '614cb40f9a79477066594352']",7559,1.152,46.752
620088479a794753a52e25f4n2jiyI-gQhekNKf1vo4PUA,"Истребители России и Белоруссии Су-30СМ провели патрулирование границы
                
                                                    

    

    Политика, 06:03",2022-02-07 03:03:44,n2jiyI-gQhekNKf1vo4PUA,[],0.0,5409f11ce063da9c8b588a12,"['5409f140e063daa0f408ad1d', '542d1e28cbb20f862ac2c1f6', '55ed55a99a7947d510c16669', '578cd7389a794724e778ab37', '5409f196e063daa0f408ae67']",2966,1.151,55.428
624c4dad9a79476c71861d7aTd_6tJLYRD6ZPVH-oP1plA,"Reuters узнал о планах ЕС начать дисциплинарную процедуру против Венгрии
                
                                                    

    

    Политика, 19:12",2022-04-05 16:12:47,Td_6tJLYRD6ZPVH-oP1plA,['5e1ddee09a7947609de2f69b'],0.0,5409f11ce063da9c8b588a12,"['5409f17be063daa0f408ae13', '5409f16ae063daa0f408adda', '5409f183e063daa0f408ae32', '582546689a794750649b3a6a', '549a79c49a79470c8d863e8b']",21055,1.121,31.589
6280ca4b9a7947a2437b1ce2gXwjQ1MbRIGGye6wCgSp4A,Вучич заявил о сопротивлении санкциям против России до последнего,2022-05-15 10:35:44,gXwjQ1MbRIGGye6wCgSp4A,['5edf68259a79470758e7ab2d'],5.04,5409f11ce063da9c8b588a12,"['5409f3c0e063daa0f408b40b', '5409f324e063daa0f408b211', '5463e5b9cbb20f877fdedd71']",15490,1.092,39.425
626f1f5b9a794744fb75b739P1Vhxz2LRxSkzd7HFJgBUg,"Польша передала Украине более 200 танков Т-72 и беспилотники
                
                                                    

    

    Политика, 03:12",2022-05-02 00:12:01,P1Vhxz2LRxSkzd7HFJgBUg,[],0.0,5409f11ce063da9c8b588a12,"['54366a01cbb20f810ba70f41', '5409f15de063daa0f408ada8', '5435dbcfcbb20ff507c9390d', '54e9ae049a79472ce5b4f687', '5a001e949a79471414679ada', '5441ec06cbb20f265fe01386', '565059449a79475046a4f4eb']",4977,1.068,48.041
621061199a7947cd61a34f8eICZatLh5Rb2eySyUrirScQ,"ОБСЕ сообщила о почти 900 нарушениях режима прекращения огня в Донбассе
                
                                                    

    

    Политика, 06:51",2022-02-19 03:51:42,ICZatLh5Rb2eySyUrirScQ,['5bfd1d039a794755995093f8'],5.224,5409f11ce063da9c8b588a12,"['5409f191e063daa0f408ae5f', '5409f37be063daa0f408b2ae', '5409f191e063daa0f408ae5c', '5409f1a2e063daa0f408ae94', '542e8334cbb20f80d478ed74']",61039,1.117,22.323
628a0cfb9a79476e35a101b7RVG_JI6iReaJJ9y555lFzQ,Минфин Германии предостерег от конфискации активов россиян для Украины,2022-05-22 11:38:05,RVG_JI6iReaJJ9y555lFzQ,['60bf2f0f9a79475cc856c5a1'],6.94,5409f11ce063da9c8b588a12,"['5409f200e063daa0f408af68', '542491eacbb20feba0485f36', '5409f15de063daa0f408ada8', '5409f168e063daa0f408add3', '559a16e59a7947473fdc8840']",24193,1.05,13.153
6247fe5f9a79472535474093rD0JwQFIQGKooEUzHZ-gUA,Лучшие роли Александры Яковлевой. Видео,2022-04-02 07:51:00,rD0JwQFIQGKooEUzHZ-gUA,[],2.392,5433e5decbb20f277b20eca9,"['6247ffd19a79472519f6323b', '54371c54cbb20fd141c8bebd']",50479,1.358,52.069
6278da9a9a7947651162a3deW5N9CDW2ThCb7kqcoaKu2g,Италия исключила удары по территории России из поставляемого Киеву оружия,2022-05-09 10:00:55,W5N9CDW2ThCb7kqcoaKu2g,['604f2c199a79478ec0029eae'],5.245,5409f11ce063da9c8b588a12,"['560a7d5e9a7947f252239bcc', '5409f21ee063daa0f408afc1', '621a3d0c9a794728d449ae5e']",5207,1.026,16.382
626da25f9a7947771dec92e55NDORB4vQfi2OI5Z7FOiig,"Минобороны сообщило о задержаниях жителей за Telegram в Николаеве
                
                                                    

    

    Политика, 00:20",2022-04-30 21:20:24,5NDORB4vQfi2OI5Z7FOiig,[],0.0,5409f11ce063da9c8b588a12,"['559d21df9a7947b8b625a06d', '5409f198e063daa0f408ae6b', '546c94d6cbb20f3222de28e3', '54269087cbb20fc76043a542', '5409f15de063daa0f408ada8', '621a3d0c9a794728d449ae5e']",3026,1.044,23.794
620fa8db9a794796c03ce4ceGv6LOXD8Qd64YyucoTJjMg,"Путин рассказал, как пережил ночь «вторжения» на Украину",2022-02-18 14:18:48,Gv6LOXD8Qd64YyucoTJjMg,['6206513e9a79476587e1e14e'],5.529,5409f11ce063da9c8b588a12,"['58abcf539a7947f18bc079eb', '5409f15de063daa0f408ada8', '5465d532cbb20f705cce70aa']",91892,1.142,31.028
62051bd89a79477c39b7844dTEzv9o2LTiOeduqwWbBjGA,"Эксперты сравнили траты мужей и неженатых на подарки к 14 февраля
                
                                                    

    

    Общество, 05:00",2022-02-11 02:00:33,TEzv9o2LTiOeduqwWbBjGA,[],0.0,5433e5decbb20f277b20eca9,"['54dea93a9a7947e485fbea99', '553f88799a794702aa7f2c9a', '549b91a79a79473069c2b757']",3806,1.165,32.186
6239c1c69a7947d7e6e5dd87TRANjKdxQk-IZYZ4UDGtUg,"Медведев предсказал рост числа «радикальных элементов» в России
                
                                                    

    

    Политика, 16:18",2022-03-22 13:18:08,TRANjKdxQk-IZYZ4UDGtUg,[],0.0,5409f11ce063da9c8b588a12,"['543283d8cbb20f35cbd0f765', '5409f15de063daa0f408ada8', '552e69b79a7947810951c0fd', '5409f140e063daa0f408ad1d', '588bc50e9a794720d8b1cefa']",16439,1.112,39.345
627221ad9a7947f0a1ea08c7DqZqXjcWTXuydbmNN6Bs4g,Фон дер Ляйен сообщила о планах ЕС ввести эмбарго на всю российскую нефть,2022-05-04 06:52:00,DqZqXjcWTXuydbmNN6Bs4g,[],3.38,5409f11ce063da9c8b588a12,"['582546689a794750649b3a6a', '5409f294e063daa0f408b111', '5409f203e063daa0f408af72', '5409f168e063daa0f408add3']",21762,1.07,32.846
628b905e9a7947e3c4525782xiCxHYZ6RAKYFXcsjL4jJA,"Суд разрешил арестовать Януковича за соглашение по флоту России в Крыму
                
                                                    

    

    Политика, 17:54",2022-05-23 14:54:10,xiCxHYZ6RAKYFXcsjL4jJA,[],0.0,5409f11ce063da9c8b588a12,"['5485c10acbb20f6b5ef63276', '5409f15de063daa0f408ada8', '5409f1e4e063daa0f408af3b', '5458821ecbb20feed14fd08a', '5409f19ce063daa0f408ae81', '54ca2b2e9a79475a8f3beea1', '55110d0e9a79475861c1cbdb']",5105,1.039,20.823
620507ee9a79476d85e4c664McfHKKcXQuWCnommbjjt0w,поднял ЦБ ключевую ставку,2022-02-11 10:30:28,McfHKKcXQuWCnommbjjt0w,['619b93349a7947b514905d23'],4.51,5409f11ce063da9c8b588a18,"['5409f241e063daa0f408b029', '5409f174e063daa0f408adf9']",122201,1.163,12.35
620fc6389a7947a38802ed359S6uIRSXRDyf1-qW9vknsw,ДНР и ЛНР раскритиковали предложение Киева о заседании контактной группы,2022-02-18 16:22:49,9S6uIRSXRDyf1-qW9vknsw,['619226fb9a7947e681606cc3'],3.085,5409f11ce063da9c8b588a12,"['5409f1a2e063daa0f408ae94', '5409f191e063daa0f408ae5c']",24342,1.113,26.378
62514c309a79470d01a58d6eGTwRoWS_QsCBn72nf86mTg,Роскомнадзор потребовал восстановить доступ к YouTube-каналу Госдумы,2022-04-09 09:16:41,GTwRoWS_QsCBn72nf86mTg,['5a8d11a39a7947c5e1550980'],1.992,540d5ecacbb20f2524fc050a,"['542580eacbb20f48618cb28b', '5409f41de063daa0f408b58a', '5409f145e063daa0f408ad35', '543e9ac9cbb20f2f475c02e6']",6505,1.066,21.66
61f998949a7947aa82e068ebRZohWrgrRba6m1p0SmSIoA,"Небензя предупредил, что Россия ответит на санкции Запада из-за Украины
                
                                                    

    

    Политика, 01:18",2022-02-01 22:17:04,RZohWrgrRba6m1p0SmSIoA,[],0.0,5409f11ce063da9c8b588a12,"['5409f1b7e063daa0f408aec4', '58ca77679a794700b1e37f0a', '5409f15de063daa0f408ada8', '5409f294e063daa0f408b111', '58ca77499a7947869b67ce6f']",15578,1.233,31.153
626d3ca19a79475ea315848aFcIZLhijRQSntFmgEiEkZw,Власти выплатят по ₽5 млн семьям погибших командированных в ДНР и ЛНР,2022-04-30 14:10:48,FcIZLhijRQSntFmgEiEkZw,['619226fb9a7947e681606cc3'],1.578,5433e5decbb20f277b20eca9,"['58abcf539a7947f18bc079eb', '5409f408e063daa0f408b51e', '5409f191e063daa0f408ae5c']",5848,1.05,30.386
627897d49a794754e311e2cbNuDMpDCBQGaBRqNZIJxfnw,"Лукашенко пообещал напоминать Европе, «кто поставил точку» в войне
                
                                                    

    

    Общество, 07:43",2022-05-09 04:43:29,NuDMpDCBQGaBRqNZIJxfnw,[],0.0,5433e5decbb20f277b20eca9,"['5470d0a0cbb20fec40b24594', '5409f377e063daa0f408b2a4', '620a85b29a79471e705a4f5c']",5469,1.067,38.197
624c56f09a7947709b1c7948--Gw2xeSSLew3P-cYpuWjw,Глава Генштаба США заявил о растущем потенциале конфликта великих держав,2022-04-05 15:37:18,--Gw2xeSSLew3P-cYpuWjw,['5b4c70ae9a79472e05ca3037'],3.782,5409f11ce063da9c8b588a12,"['560184d09a79475b26af1e4c', '546502a4cbb20f3185719ac2', '54317392cbb20f451535f310', '5978cdd19a79470868095459']",42982,1.123,35.438
6281c0df9a7947d47ceeea65cuhsFKl7S4ezQSeFgq3TCw,"Российский магазин приложений NashStore стал доступен для скачивания
                
                                                    

    

    Технологии и медиа, 12:00",2022-05-16 09:00:24,cuhsFKl7S4ezQSeFgq3TCw,[],0.0,540d5ecacbb20f2524fc050a,"['55416a919a7947cfed7021b4', '5792e9e79a794728ed8ce683']",18081,1.086,39.721
6237ee739a79472c5eadd274-acJdPO6S1myPRGm8FloPQ,"В Ростове 13 человек получили ожоги кипятком из-за прорыва теплотрассы
                
                                                    

    

    Общество, 06:34",2022-03-21 03:34:16,-acJdPO6S1myPRGm8FloPQ,[],0.0,5433e5decbb20f277b20eca9,"['547aae21cbb20f78c7650afe', '5409f1c3e063daa0f408aee9', '549691df9a7947e301785ebd', '5592b28a9a7947d2919157f4']",796,1.25,42.839
628dd5879a79471a8e9c8c2cRss6aYaORVyoSoyXmuM1Jg,Marks & Spencer уйдет из России,2022-05-25 07:11:04,Rss6aYaORVyoSoyXmuM1Jg,[],3.525,540d5eafcbb20f2524fc0509,"['59e769a09a794784016dac1c', '54a4155f9a794765296d4b47', '621a3d0c9a794728d449ae5e']",21652,1.082,33.433
6286d0bf9a7947195774fd64RIedk40wQ5CAQNYNNUaDJg,Канада запретит доступ Huawei к сетям 5G из-за риска для нацбезопасности,2022-05-19 23:44:19,RIedk40wQ5CAQNYNNUaDJg,['60bf2f0f9a79475cc856c5a1'],0.936,540d5ecacbb20f2524fc050a,"['5409f1abe063daa0f408aeab', '5485174bcbb20f1d043a64d0', '59e769999a794784016da0cb', '596ca9a19a7947307e57ae0c', '55928d549a794751dc830728', '5409f336e063daa0f408b236']",2236,1.054,33.14
626a87389a794779e42bc1ddRGKibxKoQtSMsZ8HlLi78Q,Байден разрешит изымать активы российских бизнесменов в пользу Украины,2022-04-28 12:54:34,RGKibxKoQtSMsZ8HlLi78Q,['5a8d11a39a7947c5e1550980'],3.822,5409f11ce063da9c8b588a12,"['546e40e7cbb20f1d52dbaa55', '54bf65259a79475a7cdc8062', '5409f140e063daa0f408ad1b', '542e4c8dcbb20f89a10bd3fb', '5409f15de063daa0f408ada8']",12389,1.046,36.742
620ce5bc9a794700805d15294UUo1yFuRaisCjEJcJSzcA,"Умер бывший министр станкостроительной промышленности СССР Борис Бальмонт
                
                                                    

    

    Общество, 15:30",2022-02-16 12:30:06,4UUo1yFuRaisCjEJcJSzcA,[],0.0,5433e5decbb20f277b20eca9,"['5444718bcbb20f054a121a92', '545c7347cbb20f4569aa8dfa', '5409f3c9e063daa0f408b44a']",3295,1.172,44.097
625e747c9a79470e73f48324mYDelPbrTrycgeZh0HdYLg,"МИД Черногории извинился за сообщение о разрыве дипотношений с Россией
                
                                                    

    

    Политика, 12:08",2022-04-19 09:08:13,mYDelPbrTrycgeZh0HdYLg,['5a9fa2e39a79470cd086f61a'],0.0,5409f11ce063da9c8b588a12,"['54479fe3cbb20f5b4c9e0424', '54272eedcbb20f67193b15be', '570d2cf79a79472675cd7b2e']",5559,1.041,29.646
623da14d9a79475f2f986690wE56EOK7Tbm8LO76QXYd2w,"Роскомнадзор заблокировал литовскую версию издания Delfi
                
                                                    

    

    Политика, 14:43",2022-03-25 11:43:06,wE56EOK7Tbm8LO76QXYd2w,['619226fb9a7947e681606cc3'],0.0,5409f11ce063da9c8b588a12,"['54b7acea9a7947050546e21a', '5409f38fe063daa0f408b2e5', '5409f1ffe063daa0f408af65', '5409f1ffe063daa0f408af66', '542580eacbb20f48618cb28b', '543e9ac9cbb20f2f475c02e6', '5409f17fe063daa0f408ae28']",46852,1.163,42.007
628dd0609a794718e6584a22jE4tH6XDSNO4dMNgr_ICBw,Россияне рассказали о планах на летний отдых в условиях санкций,2022-05-25 10:00:14,jE4tH6XDSNO4dMNgr_ICBw,['54195a4fcbb20f219d7fa7dd'],3.197,5433e5decbb20f277b20eca9,"['54cfc56d9a7947994d6e8205', '5409f429e063daa0f408b5d1', '5409f2dbe063daa0f408b188', '592d2e809a7947032007bda8', '5409f294e063daa0f408b111']",8477,1.047,23.947
624215469a79471df4c9253d4hoLDPFxQ2WF_Rh1kWS3jA,Кадыров объяснил свой приезд в Мариуполь,2022-03-28 20:42:06,4hoLDPFxQ2WF_Rh1kWS3jA,['5bfd1d039a794755995093f8'],7.3,5409f11ce063da9c8b588a12,"['543d3460cbb20f079e577c75', '5462352bcbb20f235c8efea8', '5409f1f9e063daa0f408af59', '5409f2c9e063daa0f408b17d', '5409f191e063daa0f408ae5c', '5409f15de063daa0f408ada8']",132008,1.152,42.872
609d47119a794795c5f7617dh5z7vG_TQAu5Q7Nwp35LUw,«Человек комсомольского агрессивного типа». Чем известен Виктор Медведчук,2021-05-14 11:19:24,h5z7vG_TQAu5Q7Nwp35LUw,"['5f80446c9a794717f5424cdb','5f8435739a7947731c7cb3cc','5b8403979a79477107927783']",5.675,5409f11ce063da9c8b588a12,"['599ecfca9a79472da7fab0dd', '5409f15de063daa0f408ada8']",52682,1.088,28.467
6271d52c9a7947d7db0ac981ciz7jAbTRRGPTfRmXmajDA,«Известия» узнали срок принятия Госдумой закона о внешнем управлении,2022-05-04 02:06:12,ciz7jAbTRRGPTfRmXmajDA,['604f2c199a79478ec0029eae'],3.481,5409f11ce063da9c8b588a12,"['5950bd189a7947742cb0489a', '5409f145e063daa0f408ad35', '5409f30fe063daa0f408b1f1']",6097,1.041,217.55
6203f76b9a79471453ac726bAuWlhwZGQiefYBWWo0DgOg,"Кулеба заявил, что Макрон на встрече с Зеленским «ничего не навязывал»
                
                                                    

    

    Политика, 20:58",2022-02-09 17:58:06,AuWlhwZGQiefYBWWo0DgOg,[],0.0,5409f11ce063da9c8b588a12,"['59e769989a794784016d9ec9', '5409f15de063daa0f408ada8', '58fda2219a7947718b2933e1', '5409f15ae063daa0f408ad8a']",19769,1.131,32.101
627eae7a9a79472c83f28bcbb3ucNaUXSwS2rvk1S__38w,«Почта Приднестровья» сообщила о приостановке отправки посылок в Россию,2022-05-13 19:48:32,b3ucNaUXSwS2rvk1S__38w,['5edf68259a79470758e7ab2d'],2.053,5433e5decbb20f277b20eca9,"['546227e6cbb20fd8d05686b3', '5409f140e063daa0f408ad1d', '54425d02cbb20f21551c2398']",4041,1.051,24.697
624c63619a7947757b557e77--Gw2xeSSLew3P-cYpuWjw,ЕС объявил персонами нон-грата 19 сотрудников российского постпредства,2022-04-05 15:55:13,--Gw2xeSSLew3P-cYpuWjw,['606dbb339a7947bd8e80a947'],0.53,5409f11ce063da9c8b588a12,"['5409f168e063daa0f408add3', '5a054c7c9a79478295abbbe5', '54a55be09a7947095c901e04', '5409f1a3e063daa0f408ae98', '550070469a7947fc3e92781e']",5762,1.159,39.552
6200c3c09a7947650a442df6vSZ2FdFtRe-kXlsGtP3Sig,"В Приморье после слов Трутнева посчитали выданные дальневосточные гектары
                
                                                    

    

    Экономика, 10:34",2022-02-07 07:34:03,vSZ2FdFtRe-kXlsGtP3Sig,[],0.0,5409f11ce063da9c8b588a13,"['546afed5cbb20f09c41de891', '564479da9a794754565e985d', '54bcdc1d9a794736b8f8c9b6', '55110d0e9a79475861c1cbdb']",9627,1.111,29.448
627fa2609a79476271277a7fzKt_PPrzRIiTioBaCtQPHA,"В МИДе назвали вступление Украины в ЕС крахом союза
                
                                                    

    

    Политика, 16:03",2022-05-14 13:03:20,zKt_PPrzRIiTioBaCtQPHA,[],0.0,5409f11ce063da9c8b588a12,"['5409f15de063daa0f408ada8', '5409f168e063daa0f408add3', '565efae69a79479cefeb69af', '5409f1a3e063daa0f408ae98']",5428,1.044,41.046
624fff9e9a79472af0328b96xwoX8eXdTYCjozZSUtbbFw,Бедроса Киркорова госпитализировали в реанимацию,2022-04-08 11:45:45,xwoX8eXdTYCjozZSUtbbFw,"['59a9400f9a79470c57a3a420','5878a2ec9a7947e531faf52c']",5.587,5433e5decbb20f277b20eca9,"['57cfb2019a794773f936398e', '5436c247cbb20f090653f53e']",35261,1.091,26.074
6240db0a9a7947ace964263cRBXIuU2nQqmAxPsF-_K0Rg,Ким Чен Ын заявил о планах продолжать развитие наступательных вооружений,2022-03-27 22:12:47,RBXIuU2nQqmAxPsF-_K0Rg,['619226fb9a7947e681606cc3'],1.852,5409f11ce063da9c8b588a12,"['5428d8aecbb20f531f21a38d', '5428d8aecbb20f531f21a38c', '5474e97fcbb20f143f96b3c6']",52084,1.138,50.743
62594f4b9a794723e84353aelMM3m9-4TRu9pMqkIhEV0w,"ЦБ дал банкам послабления на случай выкупа зарубежных компаний россиянами
                        Регулятор предлагает облегчить кредитование таких сделок",2022-04-15 12:32:11,lMM3m9-4TRu9pMqkIhEV0w,['5d5be3429a79472e44c19a73'],1.228,5409f11ce063da9c8b588a18,"['5a3109c99a7947e23072968c', '543a80cfcbb20f4d4408035b', '5409f241e063daa0f408b029', '5409f23be063daa0f408b015', '5409f294e063daa0f408b111', '5409f15ce063daa0f408ad9f', '5950bd189a7947742cb0489a']",8575,1.055,14.647
623ac5e29a79472862b71a5cl_p3aIFRSVq9sxAlRreibw,Медведев счел целью США «гуляй-поле с фриками во власти» на месте России,2022-03-23 08:02:50,l_p3aIFRSVq9sxAlRreibw,['5a9fa2e39a79470cd086f61a'],2.97,5409f11ce063da9c8b588a12,"['543283d8cbb20f35cbd0f765', '5409f15ee063daa0f408adb0']",61338,1.102,26.08
623cabb89a79470e80a55748cGvSNaHiQFWa6VxltEB5Ow,"Макрон и Байден предупредили о беспрецедентном продовольственном кризисе
                
                                                    

    

    Политика, 21:46",2022-03-24 18:46:56,cGvSNaHiQFWa6VxltEB5Ow,['5e4663219a794736af922488'],0.0,5409f11ce063da9c8b588a12,"['58fda2219a7947718b2933e1', '5409f15ae063daa0f408ad8a', '559293969a794751dc8396bc', '54709a30cbb20fe23ccc7c31']",162957,1.085,38.638
6268d2509a7947546f93e65ePTdKyLI1Qs2hxch8EMe9ww,Покупатели Apple захотели компенсацию за остановку приложения Apple Pay,2022-04-27 06:44:50,PTdKyLI1Qs2hxch8EMe9ww,['57f797ee9a7947a5681d187e'],5.683,5433e5decbb20f277b20eca9,"['5451ea9fcbb20f340d3062c0', '54ec51db9a794734d4e70259', '5409f3f7e063daa0f408b4dd']",19348,1.045,25.879
6278b6259a79475947e9255ctSmjIbQ9Q46D7hvK79BrCA,Борисов сообщил о достаточном запасе высокоточных ракет у России,2022-05-09 06:53:50,tSmjIbQ9Q46D7hvK79BrCA,['604f2c199a79478ec0029eae'],6.587,5409f11ce063da9c8b588a12,"['5409f3a5e063daa0f408b354', '551709d89a79477785992f1a', '621a3d0c9a794728d449ae5e', '59e769a49a794784016db3e2']",10658,1.043,22.631
6273d0619a79470b40a06c14waMM74i4SB-N6IuesQADzw,В пяти российских регионах сообщили о гибели военных на Украине,2022-05-05 15:21:18,waMM74i4SB-N6IuesQADzw,['5e1ddee09a7947609de2f69b'],6.065,5433e5decbb20f277b20eca9,"['54d33a549a79475212138788', '552b8c5d9a7947275a46d688', '5548b03b9a7947cf07a62c1d', '54c88d2f9a794722df5f26f8', '5409f15de063daa0f408ada8', '621a3d0c9a794728d449ae5e']",23806,1.059,46.669
626b32799a7947b6e41f966c35I-HZ92SnCbDZaVMEs9cw,"Российские космонавты развернули в открытом космосе копию Знамени Победы
                
                                                    

    

    Технологии и медиа, 03:52",2022-04-29 00:52:17,35I-HZ92SnCbDZaVMEs9cw,[],0.0,540d5ecacbb20f2524fc050a,"['54dc855a9a7947798a4120e6', '54ec76f29a7947540366b7e4', '55c908e69a794757e3b29c8a', '5409f3c9e063daa0f408b44a', '59e769ab9a794784016dc00b']",1046,1.044,31.453
623c391b9a79472ea856c3a1GJuNWlOTR8SvVHw8faxapQ,"Dagens Næringsliv узнала о планах продлить полномочия Столтенберга в НАТО
                
                                                    

    

    Политика, 14:04",2022-03-24 11:04:31,GJuNWlOTR8SvVHw8faxapQ,['619226fb9a7947e681606cc3'],0.0,5409f11ce063da9c8b588a12,"['5409f196e063daa0f408ae65', '544f87c8cbb20f9821503f7f', '542891becbb20f16ec453e23']",11521,1.063,30.761
62723d2b9a7947fdc77ec3b4DqZqXjcWTXuydbmNN6Bs4g,Россия ввела санкции против премьера и главы МИД Японии,2022-05-04 08:50:32,DqZqXjcWTXuydbmNN6Bs4g,[],1.208,5409f11ce063da9c8b588a12,"['5409f15ae063daa0f408ad8c', '5409f294e063daa0f408b111', '5409f1a3e063daa0f408ae98', '593f894c9a7947a62b6c906c', '543abdc2cbb20f1886eedda6']",11596,1.06,39.393
62386e789a7947631ee74b34dckm3qk0R-q6Tjnedrufzg,Абрамченко сообщила о достаточных запасах гречки и сахара в России,2022-03-21 13:03:37,dckm3qk0R-q6Tjnedrufzg,['60fa94ed9a7947b7152c986a'],0.738,540d5eafcbb20f2524fc0509,"['54535f97cbb20fe79d707af1', '54c8a9bd9a79472b709bd721', '57ff38e09a79471f30188e74', '54cb626f9a7947d927b0eb9d']",25028,1.129,45.481
626dc5f59a79477dda3d9070oZIGZzf9QuyLeU5jRA30kA,Британия сообщила о «фабрике троллей» по дезинформации об Украине,2022-04-30 23:32:20,oZIGZzf9QuyLeU5jRA30kA,['604f2c199a79478ec0029eae'],7.191,5409f11ce063da9c8b588a12,"['5409f1afe063daa0f408aeb7', '559559f69a794745b30babdf', '621a3d0c9a794728d449ae5e', '5512ba4a9a79475619bd9052']",6013,1.051,28.139
624b0d099a7947fec20bb6a9grBIrkxbQcai-FiM9awLtw,"Google не допустят россиян и белорусов на конкурс программистов
                
                                                    

    

    Технологии и медиа, 18:56",2022-04-04 15:56:50,grBIrkxbQcai-FiM9awLtw,[],0.0,540d5ecacbb20f2524fc050a,"['5409f41de063daa0f408b589', '542d1e28cbb20f862ac2c1f6', '5592a8219a794719538cfc9b', '559293ef9a794751dc839dc5']",9878,1.162,45.637
6201df929a794743c243f2ecgGd3MnwQSFaNuaTpQVI7fA,"Глава Новосибирской области самоизолировался из-за температуры
                
                                                    

    

    Общество, 06:32",2022-02-08 03:32:30,gGd3MnwQSFaNuaTpQVI7fA,[],0.0,5433e5decbb20f277b20eca9,"['5e8ec7aa9a7947840f550498', '59d75df29a79479daeb4f996', '547c6ba4cbb20f7c96f57b46', '543b979acbb20f86604809db']",6411,1.146,45.921
626aa3049a794787a3d80f79pZFh28m0S528Tpg5EkA8CQ,Saxo Bank сообщил клиентам о возможности продолжать работу с NASDAQ,2022-04-28 14:58:22,pZFh28m0S528Tpg5EkA8CQ,['619b93349a7947b514905d23'],1.775,5409f11ce063da9c8b588a18,"['59e769999a794784016da096', '5592920d9a794751dc8377b8', '570795c29a79476697fcb2d9']",7596,1.045,14.81
6258c1569a7947ec73c90b7btTCiO2qPSPGYTDAZjBq2dQ,Reuters сообщил о просьбе Силуанова к Бразилии поддержать Россию в G20,2022-04-15 01:29:35,tTCiO2qPSPGYTDAZjBq2dQ,['5e1ddee09a7947609de2f69b'],2.814,5409f11ce063da9c8b588a13,"['5409f292e063daa0f408b0fb', '559279af9a794733de001f76', '5409f3bae063daa0f408b3dd', '55797e339a794789759c64a1', '5409f378e063daa0f408b2a6', '5409f38be063daa0f408b2c6', '5409f1bae063daa0f408aecc']",23981,1.064,40.436
